id,fecha,producto,categoria,precio,cantidad,total
426,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,9,1800
427,2024-06-03 19:32:19,Oleo,Arte,40,7,280
428,2024-06-03 19:32:19,Cama,Mascotas,100,2,200
429,2024-06-03 19:32:19,Acrilico,Arte,30,2,60
430,2024-06-03 19:32:19,Botines,Deportes,200,5,1000
431,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,5,10000
432,2024-06-03 19:32:19,Oleo,Arte,40,4,160
433,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,6,1200
434,2024-06-03 19:32:19,Pintura,Arte,50,10,500
435,2024-06-03 19:32:19,Notebook,Tecnologia,1000,8,8000
436,2024-06-03 19:32:19,Pintura,Arte,50,1,50
437,2024-06-03 19:32:19,Teclado,Musica,200,5,1000
438,2024-06-03 19:32:19,Cama,Muebles,1000,2,2000
439,2024-06-03 19:32:19,Cama,Muebles,1000,2,2000
440,2024-06-03 19:32:19,Sillon,Muebles,500,1,500
441,2024-06-03 19:32:19,Olla,Cocina,100,1,100
442,2024-06-03 19:32:19,Juguete,Mascotas,10,8,80
443,2024-06-03 19:32:19,Campera,Indumentaria,500,5,2500
444,2024-06-03 19:32:19,Pantalon,Indumentaria,300,9,2700
445,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,2,400
446,2024-06-03 19:32:19,Television,Tecnologia,1500,2,3000
447,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,7,10500
448,2024-06-03 19:32:19,Cama,Muebles,1000,9,9000
449,2024-06-03 19:32:19,Raqueta,Deportes,100,6,600
450,2024-06-03 19:32:19,Bicicleta,Deportes,500,5,2500
451,2024-06-03 19:32:19,Lienzo,Arte,100,6,600
452,2024-06-03 19:32:19,Juguete,Mascotas,10,9,90
453,2024-06-03 19:32:19,Mesa de luz,Muebles,50,4,200
454,2024-06-03 19:32:19,Microfono,Musica,100,8,800
455,2024-06-03 19:32:19,Guitarra,Musica,300,1,300
456,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,6,9000
457,2024-06-03 19:32:19,Pelota,Deportes,50,4,200
458,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,4,400
459,2024-06-03 19:32:19,Pintura,Arte,50,4,200
460,2024-06-03 19:32:19,Remera,Indumentaria,100,5,500
461,2024-06-03 19:32:19,Lapicera,Libreria,10,1,10
462,2024-06-03 19:32:19,Cuaderno,Libreria,20,6,120
463,2024-06-03 19:32:19,Mesa,Muebles,300,5,1500
464,2024-06-03 19:32:19,Sillon,Muebles,500,2,1000
465,2024-06-03 19:32:19,Goma,Libreria,5,5,25
466,2024-06-03 19:32:19,Comedero,Mascotas,20,8,160
467,2024-06-03 19:32:19,Remera,Indumentaria,100,9,900
468,2024-06-03 19:32:19,Goma,Libreria,5,4,20
469,2024-06-03 19:32:19,Pelota,Deportes,50,5,250
470,2024-06-03 19:32:19,Guitarra,Musica,300,3,900
471,2024-06-03 19:32:19,Cuchillo,Cocina,20,10,200
472,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,2,400
473,2024-06-03 19:32:19,Sillon,Muebles,500,9,4500
474,2024-06-03 19:32:19,Cama,Muebles,1000,9,9000
475,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,5,7500
476,2024-06-03 19:32:19,Botines,Deportes,200,9,1800
477,2024-06-03 19:32:19,Amplificador,Musica,200,2,400
478,2024-06-03 19:32:19,Acrilico,Arte,30,10,300
479,2024-06-03 19:32:19,Lapicera,Libreria,10,3,30
480,2024-06-03 19:32:19,Campera,Indumentaria,500,9,4500
481,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,9,18000
482,2024-06-03 19:32:19,Pantalon,Indumentaria,300,2,600
483,2024-06-03 19:32:19,Sarten,Cocina,50,2,100
484,2024-06-03 19:32:19,Collar,Mascotas,15,2,30
485,2024-06-03 19:32:19,Smartphone,Tecnologia,300,7,2100
486,2024-06-03 19:32:19,Microfono,Musica,100,4,400
487,2024-06-03 19:32:19,Bufanda,Indumentaria,50,4,200
488,2024-06-03 19:32:19,Libro,Libreria,50,8,400
489,2024-06-03 19:32:19,Collar,Mascotas,15,7,105
490,2024-06-03 19:32:19,Goma,Libreria,5,2,10
491,2024-06-03 19:32:19,Remera,Indumentaria,100,6,600
492,2024-06-03 19:32:19,Regla,Libreria,5,2,10
493,2024-06-03 19:32:19,Tenedor,Cocina,10,3,30
494,2024-06-03 19:32:19,Guitarra,Musica,300,7,2100
495,2024-06-03 19:32:19,Cuchillo,Cocina,20,7,140
496,2024-06-03 19:32:19,Libro,Libreria,50,5,250
497,2024-06-03 19:32:19,Mesa de luz,Muebles,50,7,350
498,2024-06-03 19:32:19,Libro,Libreria,50,5,250
499,2024-06-03 19:32:19,Silla,Muebles,100,2,200
500,2024-06-03 19:32:19,Oleo,Arte,40,5,200
501,2024-06-03 19:32:19,Amplificador,Musica,200,8,1600
502,2024-06-03 19:32:19,Campera,Indumentaria,500,4,2000
503,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,4,400
504,2024-06-03 19:32:19,Cama,Muebles,1000,4,4000
505,2024-06-03 19:32:19,Mesa,Muebles,300,2,600
506,2024-06-03 19:32:19,Microfono,Musica,100,10,1000
507,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,9,1800
508,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,5,500
509,2024-06-03 19:32:19,Pintura,Arte,50,4,200
510,2024-06-03 19:32:19,Olla,Cocina,100,4,400
511,2024-06-03 19:32:19,Collar,Mascotas,15,7,105
512,2024-06-03 19:32:19,Collar,Mascotas,15,6,90
513,2024-06-03 19:32:19,Tenedor,Cocina,10,3,30
514,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,8,1600
515,2024-06-03 19:32:19,Raqueta,Deportes,100,1,100
516,2024-06-03 19:32:19,Cama,Mascotas,100,7,700
517,2024-06-03 19:32:19,Raqueta,Deportes,100,3,300
518,2024-06-03 19:32:19,Tablet,Tecnologia,500,1,500
519,2024-06-03 19:32:19,Correa,Mascotas,15,8,120
520,2024-06-03 19:32:19,Mesa de luz,Muebles,50,8,400
521,2024-06-03 19:32:19,Amplificador,Musica,200,6,1200
522,2024-06-03 19:32:19,Bufanda,Indumentaria,50,4,200
523,2024-06-03 19:32:19,Cama,Muebles,1000,8,8000
524,2024-06-03 19:32:19,Cama,Mascotas,100,1,100
525,2024-06-03 19:32:19,Bateria,Musica,500,8,4000
526,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,4,400
527,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,9,18000
528,2024-06-03 19:32:19,Lienzo,Arte,100,4,400
529,2024-06-03 19:32:19,Pincel,Arte,20,9,180
530,2024-06-03 19:32:19,Cama,Muebles,1000,9,9000
531,2024-06-03 19:32:19,Sillon,Muebles,500,1,500
532,2024-06-03 19:32:19,Guitarra,Musica,300,1,300
533,2024-06-03 19:32:19,Libro,Libreria,50,7,350
534,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,8,16000
535,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,10,1000
536,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,6,9000
537,2024-06-03 19:32:19,Cocina,Cocina,500,7,3500
538,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,2,4000
539,2024-06-03 19:32:19,Notebook,Tecnologia,1000,10,10000
540,2024-06-03 19:32:19,Amplificador,Musica,200,8,1600
541,2024-06-03 19:32:19,Silla,Muebles,100,4,400
542,2024-06-03 19:32:19,Campera,Indumentaria,500,1,500
543,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,2,400
544,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,2,600
545,2024-06-03 19:32:19,Mesa de luz,Muebles,50,10,500
546,2024-06-03 19:32:19,Silla,Muebles,100,2,200
547,2024-06-03 19:32:19,Acrilico,Arte,30,3,90
548,2024-06-03 19:32:19,Raqueta,Deportes,100,5,500
549,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,2,3000
550,2024-06-03 19:32:19,Silla,Muebles,100,3,300
551,2024-06-03 19:32:19,Mesa de luz,Muebles,50,8,400
552,2024-06-03 19:32:19,Sarten,Cocina,50,4,200
553,2024-06-03 19:32:19,Juguete,Mascotas,10,7,70
554,2024-06-03 19:32:19,Cama,Muebles,1000,3,3000
555,2024-06-03 19:32:19,Comedero,Mascotas,20,1,20
556,2024-06-03 19:32:19,Cocina,Cocina,500,9,4500
557,2024-06-03 19:32:19,Smartphone,Tecnologia,300,1,300
558,2024-06-03 19:32:19,Pelota,Deportes,50,6,300
559,2024-06-03 19:32:19,Pantalon,Indumentaria,300,8,2400
560,2024-06-03 19:32:19,Acrilico,Arte,30,6,180
561,2024-06-03 19:32:19,Tablet,Tecnologia,500,5,2500
562,2024-06-03 19:32:19,Camiseta,Deportes,100,7,700
563,2024-06-03 19:32:19,Mesa,Muebles,300,10,3000
564,2024-06-03 19:32:19,Tablet,Tecnologia,500,10,5000
565,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,7,700
566,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,10,5000
567,2024-06-03 19:32:19,Silla,Muebles,100,4,400
568,2024-06-03 19:32:19,Bateria,Musica,500,9,4500
569,2024-06-03 19:32:19,Juguete,Mascotas,10,10,100
570,2024-06-03 19:32:19,Cuchillo,Cocina,20,10,200
571,2024-06-03 19:32:19,Pincel,Arte,20,5,100
572,2024-06-03 19:32:19,Television,Tecnologia,1500,2,3000
573,2024-06-03 19:32:19,Pintura,Arte,50,8,400
574,2024-06-03 19:32:19,Silla,Muebles,100,7,700
575,2024-06-03 19:32:19,Smartphone,Tecnologia,300,7,2100
576,2024-06-03 19:32:19,Smartphone,Tecnologia,300,2,600
577,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,2,1000
578,2024-06-03 19:32:19,Guitarra,Musica,300,3,900
579,2024-06-03 19:32:19,Pincel,Arte,20,6,120
580,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,6,1800
581,2024-06-03 19:32:19,Mesa de luz,Muebles,50,10,500
582,2024-06-03 19:32:19,Correa,Mascotas,15,8,120
583,2024-06-03 19:32:19,Botines,Deportes,200,3,600
584,2024-06-03 19:32:19,Silla,Muebles,100,4,400
585,2024-06-03 19:32:19,Sarten,Cocina,50,10,500
586,2024-06-03 19:32:19,Goma,Libreria,5,3,15
587,2024-06-03 19:32:19,Juguete,Mascotas,10,4,40
588,2024-06-03 19:32:19,Mesa de luz,Muebles,50,1,50
589,2024-06-03 19:32:19,Bicicleta,Deportes,500,9,4500
590,2024-06-03 19:32:19,Guitarra,Musica,300,3,900
591,2024-06-03 19:32:19,Cuchillo,Cocina,20,5,100
592,2024-06-03 19:32:19,Notebook,Tecnologia,1000,8,8000
593,2024-06-03 19:32:19,Silla,Muebles,100,10,1000
594,2024-06-03 19:32:19,Guitarra,Musica,300,4,1200
595,2024-06-03 19:32:19,Tablet,Tecnologia,500,6,3000
596,2024-06-03 19:32:19,Teclado,Musica,200,4,800
597,2024-06-03 19:32:19,Pantalon,Indumentaria,300,2,600
598,2024-06-03 19:32:19,Lapicera,Libreria,10,6,60
599,2024-06-03 19:32:19,Tenedor,Cocina,10,8,80
600,2024-06-03 19:32:19,Mesa de luz,Muebles,50,6,300
601,2024-06-03 19:32:19,Oleo,Arte,40,1,40
602,2024-06-03 19:32:19,Camiseta,Deportes,100,3,300
603,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,4,800
604,2024-06-03 19:32:19,Bicicleta,Deportes,500,2,1000
605,2024-06-03 19:32:19,Smartphone,Tecnologia,300,4,1200
606,2024-06-03 19:32:19,Collar,Mascotas,15,4,60
607,2024-06-03 19:32:19,Raqueta,Deportes,100,2,200
608,2024-06-03 19:32:19,Libro,Libreria,50,9,450
609,2024-06-03 19:32:19,Raqueta,Deportes,100,9,900
610,2024-06-03 19:32:19,Campera,Indumentaria,500,5,2500
611,2024-06-03 19:32:19,Collar,Mascotas,15,2,30
612,2024-06-03 19:32:19,Botines,Deportes,200,8,1600
613,2024-06-03 19:32:19,Sarten,Cocina,50,5,250
614,2024-06-03 19:32:19,Lienzo,Arte,100,2,200
615,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,4,8000
616,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,9,13500
617,2024-06-03 19:32:19,Cama,Mascotas,100,8,800
618,2024-06-03 19:32:19,Notebook,Tecnologia,1000,8,8000
619,2024-06-03 19:32:19,Correa,Mascotas,15,3,45
620,2024-06-03 19:32:19,Botines,Deportes,200,7,1400
621,2024-06-03 19:32:19,Notebook,Tecnologia,1000,4,4000
622,2024-06-03 19:32:19,Mesa de luz,Muebles,50,1,50
623,2024-06-03 19:32:19,Juguete,Mascotas,10,7,70
624,2024-06-03 19:32:19,Cuaderno,Libreria,20,4,80
625,2024-06-03 19:32:19,Correa,Mascotas,15,7,105
626,2024-06-03 19:32:19,Pincel,Arte,20,4,80
627,2024-06-03 19:32:19,Libro,Libreria,50,2,100
628,2024-06-03 19:32:19,Correa,Mascotas,15,8,120
629,2024-06-03 19:32:19,Pelota,Deportes,50,7,350
630,2024-06-03 19:32:19,Sarten,Cocina,50,4,200
631,2024-06-03 19:32:19,Mesa de luz,Muebles,50,10,500
632,2024-06-03 19:32:19,Libro,Libreria,50,7,350
633,2024-06-03 19:32:19,Cama,Mascotas,100,3,300
634,2024-06-03 19:32:19,Microfono,Musica,100,3,300
635,2024-06-03 19:32:19,Pintura,Arte,50,1,50
636,2024-06-03 19:32:19,Lapicera,Libreria,10,8,80
637,2024-06-03 19:32:19,Lapicera,Libreria,10,10,100
638,2024-06-03 19:32:19,Notebook,Tecnologia,1000,9,9000
639,2024-06-03 19:32:19,Comedero,Mascotas,20,6,120
640,2024-06-03 19:32:19,Juguete,Mascotas,10,8,80
641,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,4,6000
642,2024-06-03 19:32:19,Raqueta,Deportes,100,3,300
643,2024-06-03 19:32:19,Juguete,Mascotas,10,1,10
644,2024-06-03 19:32:19,Bufanda,Indumentaria,50,3,150
645,2024-06-03 19:32:19,Television,Tecnologia,1500,9,13500
646,2024-06-03 19:32:19,Mesa de luz,Muebles,50,9,450
647,2024-06-03 19:32:19,Regla,Libreria,5,8,40
648,2024-06-03 19:32:19,Oleo,Arte,40,10,400
649,2024-06-03 19:32:19,Bateria,Musica,500,2,1000
650,2024-06-03 19:32:19,Acrilico,Arte,30,10,300
651,2024-06-03 19:32:19,Goma,Libreria,5,3,15
652,2024-06-03 19:32:19,Silla,Muebles,100,7,700
653,2024-06-03 19:32:19,Notebook,Tecnologia,1000,8,8000
654,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,2,400
655,2024-06-03 19:32:19,Smartphone,Tecnologia,300,9,2700
656,2024-06-03 19:32:19,Amplificador,Musica,200,2,400
657,2024-06-03 19:32:19,Cuchillo,Cocina,20,4,80
658,2024-06-03 19:32:19,Pantalon,Indumentaria,300,7,2100
659,2024-06-03 19:32:19,Cama,Muebles,1000,7,7000
660,2024-06-03 19:32:19,Lienzo,Arte,100,1,100
661,2024-06-03 19:32:19,Notebook,Tecnologia,1000,6,6000
662,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,7,2100
663,2024-06-03 19:32:19,Goma,Libreria,5,8,40
664,2024-06-03 19:32:19,Pintura,Arte,50,10,500
665,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,9,2700
666,2024-06-03 19:32:19,Bateria,Musica,500,6,3000
667,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,7,1400
668,2024-06-03 19:32:19,Bufanda,Indumentaria,50,5,250
669,2024-06-03 19:32:19,Lienzo,Arte,100,2,200
670,2024-06-03 19:32:19,Pelota,Deportes,50,2,100
671,2024-06-03 19:32:19,Cama,Mascotas,100,5,500
672,2024-06-03 19:32:19,Cocina,Cocina,500,2,1000
673,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,1,1500
674,2024-06-03 19:32:19,Acrilico,Arte,30,4,120
675,2024-06-03 19:32:19,Bufanda,Indumentaria,50,6,300
676,2024-06-03 19:32:19,Camiseta,Deportes,100,5,500
677,2024-06-03 19:32:19,Sillon,Muebles,500,9,4500
678,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,5,2500
679,2024-06-03 19:32:19,Smartphone,Tecnologia,300,4,1200
680,2024-06-03 19:32:19,Pintura,Arte,50,10,500
681,2024-06-03 19:32:19,Teclado,Musica,200,3,600
682,2024-06-03 19:32:19,Cuaderno,Libreria,20,9,180
683,2024-06-03 19:32:19,Tablet,Tecnologia,500,7,3500
684,2024-06-03 19:32:19,Acrilico,Arte,30,8,240
685,2024-06-03 19:32:19,Bateria,Musica,500,8,4000
686,2024-06-03 19:32:19,Goma,Libreria,5,1,5
687,2024-06-03 19:32:19,Comedero,Mascotas,20,6,120
688,2024-06-03 19:32:19,Silla,Muebles,100,3,300
689,2024-06-03 19:32:19,Tenedor,Cocina,10,8,80
690,2024-06-03 19:32:19,Botines,Deportes,200,4,800
691,2024-06-03 19:32:19,Campera,Indumentaria,500,1,500
692,2024-06-03 19:32:19,Collar,Mascotas,15,4,60
693,2024-06-03 19:32:19,Sarten,Cocina,50,1,50
694,2024-06-03 19:32:19,Juguete,Mascotas,10,6,60
695,2024-06-03 19:32:19,Collar,Mascotas,15,2,30
696,2024-06-03 19:32:19,Tablet,Tecnologia,500,3,1500
697,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,6,1800
698,2024-06-03 19:32:19,Amplificador,Musica,200,6,1200
699,2024-06-03 19:32:19,Cocina,Cocina,500,4,2000
700,2024-06-03 19:32:19,Libro,Libreria,50,9,450
701,2024-06-03 19:32:19,Pelota,Deportes,50,5,250
702,2024-06-03 19:32:19,Tenedor,Cocina,10,1,10
703,2024-06-03 19:32:19,Cama,Mascotas,100,4,400
704,2024-06-03 19:32:19,Mesa,Muebles,300,7,2100
705,2024-06-03 19:32:19,Sillon,Muebles,500,1,500
706,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,2,1000
707,2024-06-03 19:32:19,Raqueta,Deportes,100,7,700
708,2024-06-03 19:32:19,Cama,Muebles,1000,3,3000
709,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,8,1600
710,2024-06-03 19:32:19,Bufanda,Indumentaria,50,4,200
711,2024-06-03 19:32:19,Olla,Cocina,100,10,1000
712,2024-06-03 19:32:19,Olla,Cocina,100,7,700
713,2024-06-03 19:32:19,Pincel,Arte,20,6,120
714,2024-06-03 19:32:19,Pintura,Arte,50,6,300
715,2024-06-03 19:32:19,Pincel,Arte,20,10,200
716,2024-06-03 19:32:19,Collar,Mascotas,15,4,60
717,2024-06-03 19:32:19,Microfono,Musica,100,4,400
718,2024-06-03 19:32:19,Raqueta,Deportes,100,10,1000
719,2024-06-03 19:32:19,Lapicera,Libreria,10,1,10
720,2024-06-03 19:32:19,Teclado,Musica,200,1,200
721,2024-06-03 19:32:19,Juguete,Mascotas,10,5,50
722,2024-06-03 19:32:19,Lapicera,Libreria,10,10,100
723,2024-06-03 19:32:19,Lienzo,Arte,100,10,1000
724,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,3,4500
725,2024-06-03 19:32:19,Pincel,Arte,20,4,80
726,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,7,1400
727,2024-06-03 19:32:19,Goma,Libreria,5,9,45
728,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,7,1400
729,2024-06-03 19:32:19,Libro,Libreria,50,9,450
730,2024-06-03 19:32:19,Mesa,Muebles,300,7,2100
731,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,3,4500
732,2024-06-03 19:32:19,Collar,Mascotas,15,9,135
733,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,10,5000
734,2024-06-03 19:32:19,Pintura,Arte,50,2,100
735,2024-06-03 19:32:19,Teclado,Musica,200,1,200
736,2024-06-03 19:32:19,Cocina,Cocina,500,7,3500
737,2024-06-03 19:32:19,Correa,Mascotas,15,7,105
738,2024-06-03 19:32:19,Television,Tecnologia,1500,8,12000
739,2024-06-03 19:32:19,Sillon,Muebles,500,2,1000
740,2024-06-03 19:32:19,Acrilico,Arte,30,9,270
741,2024-06-03 19:32:19,Olla,Cocina,100,2,200
742,2024-06-03 19:32:19,Tenedor,Cocina,10,10,100
743,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,8,2400
744,2024-06-03 19:32:19,Oleo,Arte,40,4,160
745,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,5,10000
746,2024-06-03 19:32:19,Regla,Libreria,5,1,5
747,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,5,1000
748,2024-06-03 19:32:19,Oleo,Arte,40,7,280
749,2024-06-03 19:32:19,Smartphone,Tecnologia,300,4,1200
750,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,5,2500
751,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,7,700
752,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,8,16000
753,2024-06-03 19:32:19,Pelota,Deportes,50,8,400
754,2024-06-03 19:32:19,Sarten,Cocina,50,9,450
755,2024-06-03 19:32:19,Remera,Indumentaria,100,4,400
756,2024-06-03 19:32:19,Amplificador,Musica,200,5,1000
757,2024-06-03 19:32:19,Comedero,Mascotas,20,7,140
758,2024-06-03 19:32:19,Tenedor,Cocina,10,8,80
759,2024-06-03 19:32:19,Camiseta,Deportes,100,1,100
760,2024-06-03 19:32:19,Lapicera,Libreria,10,2,20
761,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,3,600
762,2024-06-03 19:32:19,Sarten,Cocina,50,1,50
763,2024-06-03 19:32:19,Goma,Libreria,5,3,15
764,2024-06-03 19:32:19,Comedero,Mascotas,20,6,120
765,2024-06-03 19:32:19,Bufanda,Indumentaria,50,4,200
766,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,7,14000
767,2024-06-03 19:32:19,Botines,Deportes,200,8,1600
768,2024-06-03 19:32:19,Sillon,Muebles,500,4,2000
769,2024-06-03 19:32:19,Tenedor,Cocina,10,1,10
770,2024-06-03 19:32:19,Pelota,Deportes,50,7,350
771,2024-06-03 19:32:19,Pintura,Arte,50,7,350
772,2024-06-03 19:32:19,Smartphone,Tecnologia,300,2,600
773,2024-06-03 19:32:19,Television,Tecnologia,1500,6,9000
774,2024-06-03 19:32:19,Cuaderno,Libreria,20,5,100
775,2024-06-03 19:32:19,Bateria,Musica,500,1,500
776,2024-06-03 19:32:19,Sillon,Muebles,500,8,4000
777,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,6,1800
778,2024-06-03 19:32:19,Guitarra,Musica,300,3,900
779,2024-06-03 19:32:19,Smartphone,Tecnologia,300,3,900
780,2024-06-03 19:32:19,Correa,Mascotas,15,2,30
781,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,9,18000
782,2024-06-03 19:32:19,Cocina,Cocina,500,6,3000
783,2024-06-03 19:32:19,Remera,Indumentaria,100,6,600
784,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,4,400
785,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,5,2500
786,2024-06-03 19:32:19,Olla,Cocina,100,5,500
787,2024-06-03 19:32:19,Juguete,Mascotas,10,5,50
788,2024-06-03 19:32:19,Bicicleta,Deportes,500,2,1000
789,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,1,2000
790,2024-06-03 19:32:19,Lienzo,Arte,100,7,700
791,2024-06-03 19:32:19,Amplificador,Musica,200,7,1400
792,2024-06-03 19:32:19,Botines,Deportes,200,9,1800
793,2024-06-03 19:32:19,Pincel,Arte,20,10,200
794,2024-06-03 19:32:19,Cama,Mascotas,100,3,300
795,2024-06-03 19:32:19,Pelota,Deportes,50,5,250
796,2024-06-03 19:32:19,Pincel,Arte,20,6,120
797,2024-06-03 19:32:19,Acrilico,Arte,30,10,300
798,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,8,1600
799,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,2,400
800,2024-06-03 19:32:19,Cocina,Cocina,500,9,4500
801,2024-06-03 19:32:19,Sillon,Muebles,500,5,2500
802,2024-06-03 19:32:19,Cuaderno,Libreria,20,5,100
803,2024-06-03 19:32:19,Cama,Muebles,1000,5,5000
804,2024-06-03 19:32:19,Goma,Libreria,5,9,45
805,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,2,1000
806,2024-06-03 19:32:19,Guitarra,Musica,300,8,2400
807,2024-06-03 19:32:19,Amplificador,Musica,200,3,600
808,2024-06-03 19:32:19,Oleo,Arte,40,9,360
809,2024-06-03 19:32:19,Pintura,Arte,50,7,350
810,2024-06-03 19:32:19,Sarten,Cocina,50,6,300
811,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,6,1200
812,2024-06-03 19:32:19,Libro,Libreria,50,2,100
813,2024-06-03 19:32:19,Mesa de luz,Muebles,50,1,50
814,2024-06-03 19:32:19,Sillon,Muebles,500,8,4000
815,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,10,1000
816,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,1,1500
817,2024-06-03 19:32:19,Sarten,Cocina,50,1,50
818,2024-06-03 19:32:19,Cama,Muebles,1000,9,9000
819,2024-06-03 19:32:19,Acrilico,Arte,30,1,30
820,2024-06-03 19:32:19,Pincel,Arte,20,9,180
821,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,4,1200
822,2024-06-03 19:32:19,Libro,Libreria,50,2,100
823,2024-06-03 19:32:19,Tenedor,Cocina,10,5,50
824,2024-06-03 19:32:19,Olla,Cocina,100,9,900
825,2024-06-03 19:32:19,Tablet,Tecnologia,500,2,1000
826,2024-06-03 19:32:19,Mesa de luz,Muebles,50,6,300
827,2024-06-03 19:32:19,Bateria,Musica,500,7,3500
828,2024-06-03 19:32:19,Pincel,Arte,20,6,120
829,2024-06-03 19:32:19,Television,Tecnologia,1500,2,3000
830,2024-06-03 19:32:19,Sarten,Cocina,50,6,300
831,2024-06-03 19:32:19,Silla,Muebles,100,2,200
832,2024-06-03 19:32:19,Microfono,Musica,100,5,500
833,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,6,600
834,2024-06-03 19:32:19,Oleo,Arte,40,6,240
835,2024-06-03 19:32:19,Pintura,Arte,50,1,50
836,2024-06-03 19:32:19,Cama,Mascotas,100,1,100
837,2024-06-03 19:32:19,Bicicleta,Deportes,500,8,4000
838,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,8,800
839,2024-06-03 19:32:19,Lienzo,Arte,100,10,1000
840,2024-06-03 19:32:19,Television,Tecnologia,1500,6,9000
841,2024-06-03 19:32:19,Pintura,Arte,50,5,250
842,2024-06-03 19:32:19,Libro,Libreria,50,7,350
843,2024-06-03 19:32:19,Juguete,Mascotas,10,1,10
844,2024-06-03 19:32:19,Botines,Deportes,200,7,1400
845,2024-06-03 19:32:19,Smartphone,Tecnologia,300,1,300
846,2024-06-03 19:32:19,Raqueta,Deportes,100,4,400
847,2024-06-03 19:32:19,Cuaderno,Libreria,20,3,60
848,2024-06-03 19:32:19,Smartphone,Tecnologia,300,8,2400
849,2024-06-03 19:32:19,Pelota,Deportes,50,1,50
850,2024-06-03 19:32:19,Pincel,Arte,20,7,140
851,2024-06-03 19:32:19,Television,Tecnologia,1500,3,4500
852,2024-06-03 19:32:19,Goma,Libreria,5,1,5
853,2024-06-03 19:32:19,Cama,Muebles,1000,2,2000
854,2024-06-03 19:32:19,Goma,Libreria,5,7,35
855,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,9,2700
